CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,PATRIA-UNIDOS,A.S.,MNR,NGP,APP,LIBRE,DEMOCRATAS,A-UPP,APB-SUMATE,UN,CAOP,PDC
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004121,9,0,54,75,3,2,27,9,2,3,3,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,33,Coleg. Antofagasta,5004131,10,0,5,12,1,0,7,0,0,0,1,2,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004411,1,3,48,104,2,0,24,3,2,3,1,1,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004421,2,3,53,89,2,2,36,2,0,1,7,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004431,3,2,39,105,2,3,34,2,0,2,4,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004441,4,1,40,104,3,2,35,1,0,1,6,2,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004451,5,6,39,104,0,2,38,4,0,1,2,3,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004461,6,1,54,90,1,0,37,1,4,4,2,6,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004471,7,0,36,110,3,1,27,2,2,1,0,1,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004491,9,1,40,110,0,2,32,2,0,1,0,0,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004501,10,0,37,98,3,0,25,0,1,2,2,1,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004511,11,1,35,106,1,2,45,5,0,1,6,3,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,35,Esc. Cleto Loayza,5004521,12,2,36,64,2,4,19,1,0,0,2,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000171,1,5,39,111,2,3,27,1,4,3,3,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000181,2,1,54,78,3,1,40,3,2,5,2,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000191,3,1,37,106,2,2,38,1,0,3,1,0,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000201,4,1,42,95,2,1,34,3,0,1,2,2,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000211,5,2,44,103,3,1,32,1,0,1,3,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000221,6,0,41,110,5,3,37,3,1,1,2,0,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000231,7,2,41,113,0,1,33,2,1,3,0,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000241,8,2,41,95,2,1,30,6,2,3,6,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000251,9,2,44,101,1,1,31,4,0,5,5,0,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,36,Kinder Ismael Montes,5000261,10,2,60,99,3,1,38,1,0,1,1,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003651,1,2,44,96,3,1,45,3,1,2,0,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003661,2,1,31,93,4,2,55,2,0,1,2,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003671,3,1,54,104,6,3,29,5,0,1,0,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003681,4,1,43,102,2,3,39,3,0,1,1,4,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003691,5,2,39,113,5,2,25,3,0,0,2,0,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003701,6,2,46,95,3,3,35,5,0,1,1,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003711,7,3,44,87,4,0,29,2,1,3,2,2,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003721,8,3,30,104,0,0,42,3,1,1,1,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,38,Col. 31 de Octubre,5003731,9,0,4,8,0,0,1,0,0,0,1,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006071,1,5,42,91,2,3,18,2,3,3,4,1,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006081,2,5,43,94,4,1,22,7,1,0,2,2,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006091,3,4,46,83,8,1,36,2,1,1,7,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006101,4,2,47,87,5,5,33,1,0,2,3,2,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006111,5,4,40,100,5,5,30,4,0,0,2,1,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006121,6,5,52,80,6,5,34,4,1,2,8,2,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006131,7,2,47,115,2,3,34,6,0,0,2,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006141,8,2,48,97,6,2,36,3,0,5,4,2,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006151,9,1,38,95,5,2,40,1,0,3,1,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006161,10,2,37,93,5,1,43,0,0,0,1,4,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,39,U. E. José David Berrios,5006171,11,3,29,59,0,0,27,2,2,2,0,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003741,1,6,27,110,3,2,42,3,1,0,3,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003751,2,1,47,107,4,1,39,1,0,1,0,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003761,3,2,33,102,2,1,37,2,2,1,4,0,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003771,4,5,30,114,2,1,37,2,0,3,1,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003781,5,5,34,113,4,3,30,4,0,0,2,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003791,6,0,43,104,1,3,38,2,2,4,1,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003801,7,1,36,107,0,2,55,4,0,0,2,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003811,8,1,53,91,1,1,43,2,2,1,3,0,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003821,9,0,39,103,1,3,51,3,0,2,4,2,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003831,10,2,51,86,3,3,49,3,0,3,3,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,40,U.E. 31 de Octubre,5003841,11,3,10,25,3,0,5,2,0,1,0,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005771,1,1,44,102,3,3,27,1,1,0,4,3,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005781,2,1,41,96,2,1,39,4,1,2,3,2,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005791,3,4,48,84,5,4,46,1,2,2,0,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005801,4,2,43,87,4,4,40,2,0,1,0,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005811,5,1,49,87,7,3,44,3,2,0,1,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005821,6,3,40,97,0,3,42,4,0,1,1,0,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005831,7,4,45,100,1,0,40,5,0,4,1,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005841,8,2,42,100,6,2,41,1,0,2,3,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005851,9,2,53,93,3,5,36,3,0,2,2,3,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005861,10,7,40,94,4,1,42,1,0,3,5,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005871,11,1,42,106,6,2,41,1,0,3,2,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005881,12,2,25,101,1,3,37,10,1,2,2,3,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005891,13,0,29,98,1,3,38,5,0,2,2,1,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005901,14,1,35,99,5,2,40,5,0,3,1,0,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005911,15,0,39,97,4,1,38,3,0,2,1,0,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005921,16,0,35,104,2,1,47,2,0,0,1,2,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005931,17,3,55,90,2,0,37,2,1,0,2,2,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005941,18,3,28,111,5,3,26,2,1,2,2,1,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005951,19,0,45,86,2,1,41,5,3,2,2,4,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005961,20,1,56,78,3,4,38,8,0,2,3,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005971,21,0,37,102,4,1,34,1,3,4,1,3,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,42,Esc. Topater,5005981,22,2,28,34,2,1,6,2,1,2,1,3,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004711,1,4,43,92,3,2,35,1,1,3,6,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004721,2,3,43,96,2,1,41,3,0,4,3,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004731,3,2,42,93,2,2,37,1,0,3,4,2,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004741,4,5,30,104,3,0,36,7,2,2,4,2,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004751,5,1,33,110,2,2,36,0,2,1,3,0,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004761,6,3,46,105,2,0,47,2,1,4,1,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004771,7,3,45,88,4,2,42,1,1,2,2,0,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004781,8,0,37,108,3,2,30,2,1,1,0,4,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004791,9,1,51,85,2,2,29,1,1,2,1,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,43,Esc. Enrique Viana,5004801,10,0,6,22,1,3,4,4,0,1,1,1,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004571,1,3,59,83,3,7,24,2,1,2,11,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004581,2,2,34,87,0,0,41,2,0,7,4,1,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004591,3,3,41,85,2,2,30,0,0,1,3,1,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004601,4,2,42,102,0,6,33,2,0,3,1,1,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004611,5,4,46,99,3,0,29,2,2,6,6,2,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004621,6,2,47,86,2,4,36,1,0,1,3,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004631,7,1,36,110,6,3,27,3,0,5,0,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004641,8,2,40,115,2,6,22,1,0,0,2,1,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004651,9,4,27,128,2,4,30,4,1,3,3,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004661,10,10,34,101,2,2,31,2,0,2,5,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004671,11,2,40,86,2,1,35,1,2,1,2,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004681,12,1,42,106,0,2,24,2,3,5,6,1,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004691,13,3,34,100,1,0,29,1,2,5,5,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,44,U. E. Germán Busch  A,5004701,14,0,16,47,0,0,10,0,1,2,3,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007201,1,1,36,105,1,0,23,0,1,2,9,1,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007211,2,7,35,90,5,1,11,1,0,2,8,2,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007221,3,3,47,100,0,1,17,5,3,4,2,2,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007231,4,5,29,92,4,1,21,3,2,2,5,2,4,5
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007241,5,4,27,109,1,0,33,1,2,5,9,0,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007251,6,1,22,105,2,4,22,3,1,4,5,0,6,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007261,7,4,38,90,2,2,32,1,2,2,7,0,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007271,8,2,39,93,0,0,18,2,1,7,5,0,6,2
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007281,9,5,30,88,2,2,20,1,1,3,9,2,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007291,10,1,40,105,2,1,21,2,2,3,4,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007301,11,3,26,89,1,2,17,2,3,1,7,2,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007311,12,4,37,92,3,1,17,0,1,4,7,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007321,13,2,29,84,3,1,18,3,2,3,11,3,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007331,14,5,34,102,0,1,21,0,1,4,3,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,45,Esc. 6 de Junio,5007341,15,2,31,85,1,0,11,0,1,1,5,0,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006661,1,1,43,96,0,2,22,2,1,3,3,3,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006671,2,6,32,95,1,2,22,3,1,6,0,0,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006681,3,3,25,91,2,2,29,4,1,5,0,2,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,46,Esc. Karachipampa,5006691,4,2,32,84,1,0,27,0,1,5,7,2,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003211,1,3,38,98,3,1,37,0,1,0,1,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003221,2,1,36,112,2,3,38,5,2,2,0,6,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003231,3,2,53,101,0,1,31,2,1,0,4,3,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003241,4,2,33,117,3,1,25,1,0,5,1,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,48,Lic. Sucre,5003251,5,1,20,37,3,1,24,1,0,0,0,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006891,1,1,31,119,2,5,21,2,0,6,4,0,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006901,2,5,35,97,7,0,29,2,3,1,1,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006911,3,1,28,105,4,3,34,3,3,0,5,3,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006921,4,1,37,101,0,0,25,1,0,2,3,2,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006931,5,1,32,128,2,3,21,3,0,3,1,2,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006941,6,4,40,86,2,0,32,5,1,2,0,5,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006951,7,2,19,128,2,2,24,1,0,1,0,3,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006961,8,4,36,116,1,1,26,5,1,3,2,1,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006971,9,3,26,119,2,2,21,0,0,1,0,5,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006981,10,2,44,105,2,1,27,2,2,6,4,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5006991,11,1,38,101,1,1,35,2,1,3,5,0,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007001,12,1,38,98,1,0,33,2,1,2,0,3,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007011,13,3,31,94,0,2,31,5,1,6,3,4,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007021,14,2,32,116,0,0,31,0,0,6,1,2,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007031,15,9,35,111,1,2,33,2,2,4,2,0,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007041,16,5,36,107,2,1,17,3,1,3,6,0,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007051,17,2,33,99,2,2,22,6,3,5,2,1,6,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007061,18,7,41,94,3,1,24,4,0,4,6,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007071,19,2,50,87,2,5,23,8,1,2,1,0,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007081,20,1,41,99,2,1,31,5,2,2,1,2,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007091,21,3,37,95,4,0,30,6,1,3,2,2,6,3
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007101,22,2,41,98,2,2,32,3,0,3,6,0,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,50,Esc. Kenny Prieto Melgarejo,5007111,23,0,15,54,1,0,15,1,0,1,0,0,0,4
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005001,1,1,33,114,4,0,25,1,1,3,2,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005011,2,0,28,107,0,2,38,7,1,3,3,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005021,3,3,42,121,2,2,25,1,0,3,1,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005031,4,1,39,100,1,2,28,1,0,3,2,0,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005041,5,2,43,102,1,1,20,8,2,6,4,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005051,6,1,29,99,1,1,38,4,2,3,1,2,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005061,7,1,43,106,0,1,26,3,0,6,4,1,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005071,8,1,43,94,3,2,24,4,2,5,0,5,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005081,9,2,53,80,0,2,18,3,0,1,2,3,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005091,10,0,47,81,3,2,25,3,1,9,2,1,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,483,Mariscal Santa Cruz,5005101,11,5,40,87,1,1,31,6,0,2,2,3,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006221,1,1,30,121,0,2,29,3,0,3,2,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006231,2,2,38,98,0,1,41,3,0,1,2,0,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006241,3,2,36,114,2,2,36,1,0,2,2,2,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006251,4,3,31,132,1,2,26,2,0,3,0,1,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006261,5,1,37,107,2,3,22,3,2,1,2,0,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006271,6,2,31,118,4,2,24,1,1,4,0,0,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006281,7,1,41,90,1,3,28,5,0,5,3,0,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006291,8,2,37,104,1,4,29,5,0,1,1,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006301,9,0,26,105,0,1,31,1,1,2,1,1,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006311,10,1,43,114,1,0,35,2,0,1,3,3,4,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006321,11,0,39,113,1,3,30,4,0,3,1,0,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006331,12,5,37,101,0,1,34,4,0,0,2,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006341,13,0,38,95,0,0,45,3,0,3,1,0,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006351,14,1,41,107,2,3,26,0,1,1,2,1,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006361,15,2,36,106,1,1,18,6,0,4,4,2,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006371,16,2,49,76,3,4,19,5,2,4,3,0,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006381,17,2,36,107,4,5,24,1,0,1,1,1,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006391,18,1,46,103,0,1,28,1,3,4,0,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006401,19,2,38,106,1,1,23,4,1,3,2,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006411,20,5,50,94,2,0,27,0,0,4,0,3,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006421,21,1,46,90,2,1,22,0,1,1,2,2,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,484,U. E. Juan Pablo II,5006431,22,7,31,101,2,1,23,2,1,0,5,2,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005611,1,1,34,103,3,1,32,4,1,3,6,3,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005621,2,3,42,108,5,1,29,3,1,0,0,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005631,3,1,32,112,7,1,34,2,3,3,1,4,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005641,4,0,38,114,3,4,32,4,0,1,3,3,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005651,5,3,53,87,3,0,41,2,1,2,2,2,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005661,6,3,48,103,1,2,31,1,1,1,2,0,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005671,7,3,47,85,2,2,36,4,2,4,3,3,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005681,8,5,52,99,3,1,30,3,0,2,4,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005691,9,3,48,96,4,3,33,12,1,4,2,2,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002871,1,4,59,66,8,1,58,1,0,0,2,2,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002881,2,3,59,75,3,3,55,2,0,4,2,1,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002891,3,5,41,77,5,0,53,1,0,0,3,0,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002901,4,1,51,72,6,2,58,3,0,1,1,1,3,1
